animal_id,name,sex_upon_outcome,sex,spay/neuter,Periods,period_range,outcome_age,cat/kitten,age_group,breed1,cfa_breed,domestic_breed,coat_pattern,color1,color2,coat,outcome
A758756,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,gray ,orange,gray ,Adoption-- 
A751073,0,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Snr
A724125,1,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A761157,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,point,flame,none,flame,Adoption-- 
A739516,1,Intact Female,Female,No,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Died-- In Surgery
A763822,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- 
A702314,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Adoption-- 
A751739,1,Spayed Female,Female,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic longhair,False,True,calico,Breed Specific,none,calico,Return to Owner-- 
A707867,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A718706,0,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,white,torbie,Transfer-- SCRP
A705276,0,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A749580,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,white,blue,white,Transfer-- Partner
A700994,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,black ,white,black ,Adoption-- Foster
A713184,0,Unknown,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- SCRP
A715700,1,Intact Female,Female,No,10,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A709211,1,Neutered Male,Male,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Return to Owner-- 
A749074,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- Foster
A735404,1,Spayed Female,Female,Yes,9,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A729321,1,Neutered Male,Male,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A734149,1,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,none,black,Transfer-- Partner
A728697,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A753765,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- 
A706384,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Adoption-- 
A701928,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,point,lynx,none,lynx,Transfer-- Partner
A703586,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,missing,black,none,black,Adoption-- Foster
A726825,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A737084,0,Unknown,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Euthanasia-- 
A733484,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- 
A734025,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A714130,1,Neutered Male,Male,Yes,8,365,6,Cat,"(6.6, 8.8]",domestic shorthair,False,True,tabby,blue,none,blue,Adoption-- 
A637896,1,Neutered Male,Male,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic longhair,False,True,tabby,brown ,white,brown ,Died-- In Kennel
A760702,0,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A714754,1,Spayed Female,Female,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- Foster
A707345,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,calico,Breed Specific,none,calico,Transfer-- SCRP
A727277,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A752323,0,Intact Male,Male,No,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A741991,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,none,black,Adoption-- 
A731770,0,Unknown,Female,Yes,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A710884,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- Foster
A725952,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,brown,none,brown,Adoption-- Foster
A742356,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A742275,0,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A601095,1,Spayed Female,Female,Yes,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A726811,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,orange,brown ,Adoption-- 
A716703,0,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A749214,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- Foster
A739974,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A706719,0,Spayed Female,Female,Yes,10,30,3,Cat,"(-0.022, 2.2]",domestic longhair,False,True,tortie,Breed Specific,white,tortie,Adoption-- Foster
A725026,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Transfer-- Partner
A759792,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A743530,0,Intact Male,Male,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Transfer-- Partner
A694415,1,Neutered Male,Male,Yes,10,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,tabby,orange,none,orange,Return to Owner-- 
A741406,1,Spayed Female,Female,Yes,16,365,7,Cat,"(15.4, 17.6]",domestic mediumhair,False,True,calico,Breed Specific,none,calico,Return to Owner-- 
A733163,0,Unknown,Female,Yes,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A730767,1,Spayed Female,Female,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A726830,1,Neutered Male,Male,Yes,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,black,none,black,Transfer-- Partner
A760700,0,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A700608,1,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,point,lynx,none,lynx,Transfer-- Partner
A751859,1,Spayed Female,Female,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- 
A725348,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A705694,1,Intact Male,Male,No,3,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,seal,none,seal,Transfer-- Partner
A715172,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- 
A702068,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- Foster
A739821,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A715522,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,tabby,orange ,white,orange ,Adoption-- 
A734865,0,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,calico,Breed Specific,none,calico,Died-- In Foster
A705864,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A734788,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,none,black,Adoption-- 
A721577,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- Foster
A759357,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- Foster
A743101,0,Intact Female,Female,No,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A751809,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A716715,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A753429,0,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A713227,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- Foster
A735532,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A700452,0,Unknown,Female,Yes,3,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,orange,white,Transfer-- Partner
A714251,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A700753,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A709111,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A729194,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Adoption-- 
A729624,1,Neutered Male,Male,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A722458,0,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,point,seal,none,seal,Transfer-- SCRP
A701809,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A745375,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Return to Owner-- 
A737262,0,Unknown,Female,Yes,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A739635,0,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,black,white,Adoption-- 
A710816,0,Neutered Male,Male,Yes,10,365,6,Cat,"(8.8, 11.0]",domestic longhair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A702398,0,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- Partner
A735668,0,Spayed Female,Female,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A735425,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A755039,0,Intact Female,Female,No,12,365,7,Cat,"(11.0, 13.2]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A704710,0,Unknown,Female,Yes,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A727940,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,black,none,black,Adoption-- Foster
A756803,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,tabby,cream ,white,cream ,Adoption-- 
A722388,1,Neutered Male,Male,Yes,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,black,none,black,Adoption-- Foster
A729378,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- Foster
A742669,0,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A699141,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream ,white,cream ,Adoption-- 
A750051,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Euthanasia-- At Vet
A734414,0,Intact Female,Female,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Transfer-- Partner
A735963,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,white,black,Transfer-- Partner
A711726,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A727661,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,none,black,Adoption-- 
A753304,1,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A705699,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A739716,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A735186,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Died-- In Foster
A760866,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A724011,0,Intact Male,Male,No,5,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,none,white,Transfer-- Partner
A733329,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,none,white,Transfer-- SCRP
A745354,1,Spayed Female,Female,Yes,13,365,7,Cat,"(11.0, 13.2]",domestic longhair,False,True,missing,blue,white,blue,Transfer-- Partner
A751582,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A726530,1,Intact Male,Male,No,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A707564,0,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Euthanasia-- Suffering
A754215,1,Spayed Female,Female,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A712793,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A732217,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,black,none,black,Transfer-- Partner
A705078,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A707748,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,blue,white,blue,Adoption-- Foster
A700784,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A741347,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- 
A705171,0,Intact Male,Male,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A709244,0,Unknown,Female,Yes,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream ,white,cream ,Transfer-- Partner
A727239,0,Unknown,Female,Yes,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A709682,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A729046,0,Unknown,Female,Yes,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A711001,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A761457,0,Unknown,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Snr
A706488,0,Unknown,Female,Yes,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A752848,1,Spayed Female,Female,Yes,10,365,6,Cat,"(8.8, 11.0]",domestic mediumhair,False,True,calico,Breed Specific,white,calico,Return to Owner-- 
A756715,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A714585,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- 
A552877,1,Spayed Female,Female,Yes,8,365,6,Cat,"(6.6, 8.8]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A707709,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A704316,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A723153,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Transfer-- SCRP
A727670,1,Spayed Female,Female,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- 
A734234,0,Unknown,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,none,white,Transfer-- Partner
A713137,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,seal,none,seal,Transfer-- Partner
A755244,0,Intact Female,Female,No,7,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,white,torbie,Transfer-- Snr
A760944,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A733155,0,Unknown,Female,Yes,3,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A743025,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Euthanasia-- Suffering
A702240,1,Neutered Male,Male,Yes,10,30,3,Cat,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,white,black,Adoption-- 
A737953,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A705485,0,Intact Female,Female,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,brown ,gray,brown ,Transfer-- Partner
A708523,0,Unknown,Female,Yes,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A760851,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Return to Owner-- 
A729247,1,Spayed Female,Female,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- Foster
A721965,1,Neutered Male,Male,Yes,9,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,missing,blue,none,blue,Return to Owner-- 
A742950,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A732421,0,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Transfer-- SCRP
A704456,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Adoption-- 
